temperature,pressure,humidity,gas,aqi,time_stamp_esp,time_stamp_server
33.25,1010,28.11,87,52379,58.82,2026-01-27T08:15:01.29567764Z
33.26,1010,28.11,88,52381,57.89,2026-01-27T08:15:03.164097351Z
33.26,1010,28.11,88,52383,59.52,2026-01-27T08:15:05.110915883Z
33.27,1010,28.12,88,52385,59.05,2026-01-27T08:15:07.060698807Z
33.27,1010,28.12,88,52387,57.89,2026-01-27T08:15:08.906886492Z
33.28,1010,28.09,88,52388,58.59,2026-01-27T08:15:10.742456907Z
33.27,1010,28.09,87,52391,57.89,2026-01-27T08:15:13.002129078Z
33.27,1010,28.07,87,52392,58.12,2026-01-27T08:15:14.792447634Z
33.28,1010,28.05,88,52394,58.36,2026-01-27T08:15:16.580109955Z
33.28,1010,28.04,89,52396,58.59,2026-01-27T08:15:18.434409683Z
33.29,1010,28.04,89,52398,59.05,2026-01-27T08:15:20.167146121Z
33.29,1010,28.03,89,52400,58.59,2026-01-27T08:15:22.109084718Z
33.3,1010,28.04,88,52402,57.21,2026-01-27T08:15:24.123477612Z
33.3,1010,28.01,88,52404,58.12,2026-01-27T08:15:25.999868714Z
33.3,1010,27.98,89,52405,57.89,2026-01-27T08:15:27.844128206Z
33.3,1010,27.98,88,52407,58.36,2026-01-27T08:15:29.593069194Z
33.31,1010,27.95,89,52409,58.36,2026-01-27T08:15:31.736133037Z
33.31,1010,27.95,88,52411,58.82,2026-01-27T08:15:33.474481749Z
33.31,1010,27.94,89,52413,57.67,2026-01-27T08:15:35.214694915Z
33.32,1010,27.94,89,52415,56.31,2026-01-27T08:15:37.159693388Z
33.32,1010,27.94,89,52417,57.44,2026-01-27T08:15:39.211176871Z
33.31,1010,27.96,89,52419,58.12,2026-01-27T08:15:40.959606084Z
33.31,1010,27.96,88,52421,58.59,2026-01-27T08:15:42.751411034Z
33.32,1010,27.97,89,52422,57.21,2026-01-27T08:15:44.649991527Z
33.32,1010,27.97,89,52424,58.12,2026-01-27T08:15:46.487759739Z
33.32,1010,27.99,89,52426,58.82,2026-01-27T08:15:48.322320611Z
33.32,1010,28.01,89,52428,57.21,2026-01-27T08:15:50.165787309Z
33.33,1010,28.02,89,52430,57.89,2026-01-27T08:15:51.959878928Z
33.33,1010,28.01,89,52431,57.89,2026-01-27T08:15:53.655486877Z
33.34,1010,28.0,90,52433,58.36,2026-01-27T08:15:55.348653884Z
33.34,1010,27.97,90,52435,57.21,2026-01-27T08:15:57.237704727Z
33.34,1010,27.94,90,52437,57.67,2026-01-27T08:15:59.078564598Z
33.34,1010,27.95,89,52439,57.89,2026-01-27T08:16:01.333184062Z
33.33,1010,27.96,89,52441,57.89,2026-01-27T08:16:03.177667275Z
33.33,1010,27.95,90,52443,57.67,2026-01-27T08:16:05.012671285Z
33.33,1010,27.93,89,52445,56.53,2026-01-27T08:16:06.818980713Z
33.33,1010,27.9,89,52446,56.31,2026-01-27T08:16:08.805189074Z
33.33,1010,27.88,90,52448,57.21,2026-01-27T08:16:10.647113505Z
33.33,1010,27.86,90,52450,57.21,2026-01-27T08:16:12.595318291Z
33.33,1010,27.85,90,52452,57.67,2026-01-27T08:16:14.29355626Z
33.33,1010,27.83,90,52454,57.44,2026-01-27T08:16:16.181120451Z
33.33,1010,27.81,90,52456,56.31,2026-01-27T08:16:18.0246512Z
33.33,1010,27.82,90,52457,56.53,2026-01-27T08:16:19.764048195Z
33.33,1010,27.81,90,52459,57.21,2026-01-27T08:16:24.370214144Z
33.28,1010,27.92,84,52464,57.44,2026-01-27T08:16:26.080393509Z
33.27,1010,27.93,85,52466,58.12,2026-01-27T08:16:27.848837638Z
33.26,1010,27.88,87,52467,55.63,2026-01-27T08:16:29.594058362Z
33.24,1009,27.84,86,52469,57.67,2026-01-27T08:16:31.79618003Z
33.24,1010,27.83,88,52471,55.63,2026-01-27T08:16:33.68719349Z
33.23,1010,27.82,87,52473,55.86,2026-01-27T08:16:35.495453742Z
33.23,1010,27.81,88,52475,55.86,2026-01-27T08:16:37.680795123Z
33.22,1010,27.79,88,52477,57.21,2026-01-27T08:16:39.478821685Z
33.22,1010,27.81,88,52479,56.08,2026-01-27T08:16:41.467917006Z
33.2,1009,27.82,86,52482,57.44,2026-01-27T08:16:44.233968643Z
33.17,1010,27.85,85,52485,56.08,2026-01-27T08:16:46.898991321Z
33.16,1010,27.85,86,52486,56.31,2026-01-27T08:16:48.744677411Z
33.15,1010,27.83,86,52488,57.21,2026-01-27T08:16:53.345349803Z
33.11,1009,27.92,82,52493,56.31,2026-01-27T08:16:55.291764309Z
33.09,1009,27.92,83,52495,58.12,2026-01-27T08:16:57.139104763Z
33.08,1009,27.92,84,52497,56.31,2026-01-27T08:16:58.977777849Z
33.07,1009,27.89,85,52498,56.08,2026-01-27T08:17:00.928534566Z
33.06,1009,27.88,85,52500,56.31,2026-01-27T08:17:02.766284761Z
33.06,1009,27.87,85,52502,57.21,2026-01-27T08:17:04.814393745Z
33.05,1009,27.85,86,52504,57.89,2026-01-27T08:17:06.666192352Z
33.05,1009,27.85,86,52506,57.67,2026-01-27T08:17:08.608915786Z
33.05,1009,27.85,87,52508,56.53,2026-01-27T08:17:10.654245035Z
33.04,1009,27.87,87,52510,57.21,2026-01-27T08:17:12.49568368Z
33.04,1009,27.88,87,52512,56.08,2026-01-27T08:17:14.236564943Z
33.04,1009,27.89,88,52514,57.44,2026-01-27T08:17:16.085674642Z
33.04,1009,27.89,88,52516,57.89,2026-01-27T08:17:17.92450227Z
33.04,1009,27.88,88,52517,57.44,2026-01-27T08:17:19.771792607Z
33.04,1009,27.9,89,52519,58.12,2026-01-27T08:17:21.616965459Z
33.04,1009,27.92,88,52521,55.86,2026-01-27T08:17:23.407038857Z
33.04,1009,27.92,89,52523,56.08,2026-01-27T08:17:25.400032174Z
33.04,1009,27.91,89,52525,55.63,2026-01-27T08:17:27.23970896Z
33.04,1009,27.9,89,52527,57.21,2026-01-27T08:17:29.185816473Z
33.04,1009,27.9,89,52529,56.31,2026-01-27T08:17:32.158854931Z
33.02,1009,27.94,86,52532,57.67,2026-01-27T08:17:34.003327686Z
33.01,1009,27.95,87,52534,56.31,2026-01-27T08:17:36.052875009Z
33.0,1009,27.95,87,52536,56.31,2026-01-27T08:17:37.897788436Z
33.0,1009,27.96,87,52538,55.63,2026-01-27T08:17:39.897682269Z
33.0,1009,27.93,88,52539,55.41,2026-01-27T08:17:41.78390704Z
33.0,1009,27.91,88,52541,57.21,2026-01-27T08:17:43.728425732Z
33.0,1009,27.88,88,52543,57.67,2026-01-27T08:17:45.584130366Z
33.01,1009,27.85,88,52545,57.21,2026-01-27T08:17:48.439982151Z
32.98,1009,27.89,85,52549,57.89,2026-01-27T08:17:51.003750706Z
32.98,1009,27.9,86,52551,56.53,2026-01-27T08:17:52.945255785Z
32.98,1009,27.86,87,52552,57.21,2026-01-27T08:17:54.792442722Z
32.98,1009,27.85,86,52554,56.31,2026-01-27T08:17:56.734012041Z
32.98,1009,27.84,87,52556,55.41,2026-01-27T08:17:58.678067594Z
32.98,1009,27.83,88,52558,57.89,2026-01-27T08:18:00.390749997Z
32.99,1009,27.82,89,52560,56.08,2026-01-27T08:18:02.11216398Z
33.0,1009,27.79,89,52562,56.08,2026-01-27T08:18:04.213889333Z
33.0,1009,27.78,89,52564,56.31,2026-01-27T08:18:05.910929528Z
33.01,1009,27.78,90,52565,57.21,2026-01-27T08:18:08.717348377Z
32.99,1009,27.82,87,52568,55.41,2026-01-27T08:18:10.558412425Z
32.99,1009,27.83,88,52570,56.31,2026-01-27T08:18:12.300979577Z
32.99,1009,27.84,89,52572,57.44,2026-01-27T08:18:14.243170901Z
32.99,1009,27.85,88,52574,56.31,2026-01-27T08:18:16.190063154Z
32.99,1009,27.89,89,52576,57.21,2026-01-27T08:18:17.88740375Z
32.99,1009,27.88,89,52577,57.44,2026-01-27T08:18:19.771769055Z
32.99,1009,27.9,89,52579,58.12,2026-01-27T08:18:21.572120733Z
32.99,1009,27.91,90,52581,56.31,2026-01-27T08:18:23.226729246Z
33.0,1009,27.9,90,52583,57.44,2026-01-27T08:18:24.998511056Z
33.0,1009,27.91,91,52584,57.89,2026-01-27T08:18:26.691540168Z
33.0,1009,27.9,91,52586,56.31,2026-01-27T08:18:28.537891392Z
33.0,1009,27.91,91,52588,58.12,2026-01-27T08:18:30.178619766Z
33.01,1009,27.92,91,52590,56.08,2026-01-27T08:18:31.960368117Z
33.01,1009,27.92,91,52591,57.67,2026-01-27T08:18:33.801521548Z
33.01,1009,27.93,91,52593,57.44,2026-01-27T08:18:35.64643604Z
33.01,1009,27.93,91,52595,57.67,2026-01-27T08:18:37.492767053Z
33.0,1009,27.95,91,52597,56.53,2026-01-27T08:18:39.288327969Z
33.0,1009,27.96,91,52599,56.31,2026-01-27T08:18:41.174485264Z
33.0,1009,27.97,90,52601,57.67,2026-01-27T08:18:43.012688116Z
33.0,1009,28.0,91,52603,57.67,2026-01-27T08:18:44.832393992Z
32.99,1009,28.02,90,52605,55.63,2026-01-27T08:18:46.761273274Z
32.99,1009,28.04,91,52606,56.53,2026-01-27T08:18:48.55034207Z
32.99,1009,28.03,90,52608,55.63,2026-01-27T08:18:50.394395467Z
32.98,1009,28.05,90,52610,56.31,2026-01-27T08:18:52.439398644Z
32.97,1009,28.05,90,52612,57.21,2026-01-27T08:18:54.285749983Z
32.97,1009,28.05,90,52614,57.21,2026-01-27T08:18:56.331915974Z
32.96,1009,28.05,90,52616,55.86,2026-01-27T08:18:58.071702178Z
32.96,1009,28.06,90,52618,56.98,2026-01-27T08:18:59.912209374Z
32.95,1009,28.05,90,52619,55.86,2026-01-27T08:19:01.758190122Z
32.95,1009,28.04,91,52621,56.08,2026-01-27T08:19:03.496967255Z
32.95,1009,28.04,91,52623,56.98,2026-01-27T08:19:05.242420663Z
32.95,1009,28.0,91,52625,56.98,2026-01-27T08:19:06.982624129Z
32.94,1009,27.98,91,52626,56.31,2026-01-27T08:19:08.677842582Z
32.94,1009,27.95,92,52628,57.44,2026-01-27T08:19:10.567265519Z
32.94,1009,27.93,91,52630,55.86,2026-01-27T08:19:12.508778755Z
32.93,1009,27.91,92,52632,58.12,2026-01-27T08:19:14.167414189Z
32.93,1009,27.91,92,52634,57.21,2026-01-27T08:19:15.890778907Z
32.92,1009,27.92,92,52635,55.63,2026-01-27T08:19:18.040031752Z
32.91,1009,28.0,91,52637,55.19,2026-01-27T08:19:19.780478928Z
32.91,1009,28.03,91,52639,56.31,2026-01-27T08:19:21.622857023Z
32.9,1009,28.05,91,52641,56.31,2026-01-27T08:19:23.329067904Z
32.9,1009,28.07,92,52643,57.21,2026-01-27T08:19:25.103500242Z
32.89,1009,28.08,92,52645,56.31,2026-01-27T08:19:27.048366771Z
32.88,1009,28.1,91,52647,56.31,2026-01-27T08:19:29.002891975Z
32.88,1009,28.12,91,52648,56.31,2026-01-27T08:19:30.837178994Z
32.87,1009,28.13,91,52650,57.67,2026-01-27T08:19:32.684121605Z
32.87,1009,28.15,91,52652,57.67,2026-01-27T08:19:34.523839064Z
32.86,1009,28.16,92,52654,57.44,2026-01-27T08:19:36.372481332Z
32.86,1009,28.16,92,52656,57.44,2026-01-27T08:19:38.209214196Z
32.86,1009,28.15,91,52658,56.31,2026-01-27T08:19:40.055152089Z
32.85,1009,28.15,91,52660,57.21,2026-01-27T08:19:42.003443591Z
32.85,1009,28.17,91,52661,56.08,2026-01-27T08:19:43.949315171Z
32.84,1009,28.19,91,52663,55.86,2026-01-27T08:19:48.348249933Z
32.8,1009,28.33,85,52668,56.08,2026-01-27T08:19:50.19201475Z
32.79,1009,28.31,86,52670,55.86,2026-01-27T08:19:52.238894581Z
32.77,1009,28.29,87,52672,57.21,2026-01-27T08:19:54.086338735Z
32.77,1009,28.26,87,52674,56.31,2026-01-27T08:19:55.92651854Z
32.77,1009,28.24,88,52675,56.08,2026-01-27T08:19:57.874193801Z
32.77,1009,28.21,88,52677,56.31,2026-01-27T08:19:59.714011664Z
32.77,1009,28.2,89,52679,55.41,2026-01-27T08:20:01.511572288Z
32.77,1009,28.18,89,52681,55.86,2026-01-27T08:20:03.301612185Z
32.78,1009,28.18,89,52683,55.86,2026-01-27T08:20:05.146651266Z
32.78,1009,28.18,90,52685,56.08,2026-01-27T08:20:06.988576396Z
32.78,1009,28.18,90,52686,57.21,2026-01-27T08:20:08.829606784Z
32.78,1009,28.18,90,52688,56.31,2026-01-27T08:20:10.670148544Z
32.78,1009,28.18,90,52690,55.63,2026-01-27T08:20:12.519305495Z
32.78,1009,28.19,90,52692,57.44,2026-01-27T08:20:14.364044024Z
32.78,1009,28.21,90,52694,56.31,2026-01-27T08:20:16.404981975Z
32.78,1009,28.21,90,52696,55.86,2026-01-27T08:20:18.254154399Z
32.78,1009,28.2,90,52698,56.31,2026-01-27T08:20:19.991921822Z
32.78,1009,28.18,91,52699,54.97,2026-01-27T08:20:21.832530245Z
32.78,1009,28.15,91,52701,55.86,2026-01-27T08:20:23.778074635Z
32.78,1009,28.12,91,52703,56.08,2026-01-27T08:20:25.626254397Z
32.78,1009,28.09,91,52705,55.41,2026-01-27T08:20:27.369125858Z
32.78,1009,28.06,92,52707,56.08,2026-01-27T08:20:29.107121652Z
32.78,1009,28.05,92,52709,54.97,2026-01-27T08:20:30.949804109Z
32.78,1009,28.04,91,52710,57.21,2026-01-27T08:20:32.656617686Z
32.78,1009,28.05,92,52712,55.41,2026-01-27T08:20:34.429246384Z
32.78,1009,28.06,92,52714,57.21,2026-01-27T08:20:36.382847952Z
32.78,1009,28.05,91,52716,55.86,2026-01-27T08:20:38.216477064Z
32.78,1009,28.07,91,52718,55.86,2026-01-27T08:20:40.059712651Z
32.77,1009,28.08,92,52720,55.41,2026-01-27T08:20:41.860100943Z
32.77,1009,28.08,92,52721,55.41,2026-01-27T08:20:43.750243234Z
32.77,1009,28.07,92,52723,56.53,2026-01-27T08:20:45.589290298Z
32.77,1009,28.09,92,52725,56.31,2026-01-27T08:20:47.432277346Z
32.76,1009,28.09,92,52727,56.76,2026-01-27T08:20:49.177007948Z
32.76,1009,28.1,92,52729,56.08,2026-01-27T08:20:53.887956558Z
32.72,1009,28.22,86,52733,57.44,2026-01-27T08:20:55.731923836Z
32.7,1009,28.23,87,52735,55.86,2026-01-27T08:20:57.468640042Z
32.7,1009,28.22,88,52737,56.08,2026-01-27T08:20:59.310001756Z
32.69,1009,28.18,88,52739,55.86,2026-01-27T08:21:03.817927255Z
32.66,1009,28.26,84,52743,56.08,2026-01-27T08:21:05.55921398Z
32.65,1009,28.24,85,52745,56.53,2026-01-27T08:21:07.299142873Z
32.64,1009,28.19,86,52747,56.53,2026-01-27T08:21:09.152629467Z
32.65,1009,28.16,87,52749,56.31,2026-01-27T08:21:10.991031302Z
32.65,1009,28.12,88,52750,55.63,2026-01-27T08:21:12.829976715Z
32.66,1009,28.09,88,52752,56.08,2026-01-27T08:21:14.572668076Z
32.66,1009,28.08,89,52754,54.75,2026-01-27T08:21:16.414401732Z
32.67,1009,28.07,89,52756,54.97,2026-01-27T08:21:18.255141969Z
32.67,1009,28.05,89,52758,54.75,2026-01-27T08:21:20.100882051Z
32.67,1009,28.02,89,52760,55.41,2026-01-27T08:21:21.941235673Z
32.68,1009,28.01,90,52762,56.08,2026-01-27T08:21:23.889721931Z
32.68,1009,28.0,90,52763,55.86,2026-01-27T08:21:25.731219993Z
32.68,1009,27.99,90,52765,54.97,2026-01-27T08:21:27.477224204Z
32.69,1009,27.96,91,52767,56.31,2026-01-27T08:21:29.320679873Z
32.69,1009,27.96,91,52769,56.08,2026-01-27T08:21:31.164325098Z
32.69,1009,27.94,92,52771,54.97,2026-01-27T08:21:32.90270148Z
32.69,1009,27.93,92,52772,54.53,2026-01-27T08:21:34.747506361Z
32.69,1009,27.93,92,52774,55.41,2026-01-27T08:21:36.546929796Z
32.7,1009,27.91,93,52776,55.86,2026-01-27T08:21:38.326071593Z
32.7,1009,27.89,93,52778,55.41,2026-01-27T08:21:40.168882961Z
32.7,1009,27.88,93,52780,55.63,2026-01-27T08:21:42.116976745Z
32.7,1009,27.88,92,52782,54.97,2026-01-27T08:21:43.95893789Z
32.69,1009,27.9,92,52783,55.41,2026-01-27T08:21:45.90183665Z
32.69,1009,27.92,92,52785,55.41,2026-01-27T08:21:47.848792656Z
32.68,1009,27.92,91,52787,57.21,2026-01-27T08:21:49.794898528Z
32.68,1009,27.95,92,52789,56.31,2026-01-27T08:21:51.637575962Z
32.67,1009,27.93,92,52791,55.63,2026-01-27T08:21:53.480256786Z
32.67,1009,27.92,91,52793,57.21,2026-01-27T08:21:55.323491078Z
32.67,1009,27.94,92,52795,55.41,2026-01-27T08:21:57.276793239Z
32.66,1009,27.95,92,52797,54.97,2026-01-27T08:21:59.112103103Z
32.66,1009,27.96,92,52799,55.41,2026-01-27T08:22:00.961609474Z
32.65,1009,27.99,91,52800,54.75,2026-01-27T08:22:02.720927736Z
32.65,1009,27.99,92,52802,55.41,2026-01-27T08:22:04.451004257Z
32.65,1009,28.01,92,52804,55.41,2026-01-27T08:22:06.286106151Z
32.65,1009,28.01,93,52806,54.97,2026-01-27T08:22:08.125606625Z
32.64,1009,28.0,92,52808,54.97,2026-01-27T08:22:09.971323847Z
32.64,1009,28.01,93,52809,55.41,2026-01-27T08:22:11.811763562Z
32.64,1009,28.02,93,52811,55.63,2026-01-27T08:22:13.511001134Z
32.63,1009,28.01,93,52813,55.41,2026-01-27T08:22:15.498102Z
32.63,1009,28.0,93,52815,55.41,2026-01-27T08:22:17.199821555Z
32.63,1009,28.01,93,52817,54.75,2026-01-27T08:22:18.980233627Z
32.62,1009,28.02,93,52819,54.75,2026-01-27T08:22:20.878187264Z
32.62,1009,28.02,93,52820,54.75,2026-01-27T08:22:22.61919389Z
32.62,1009,28.04,93,52822,55.41,2026-01-27T08:22:24.519687037Z
32.61,1009,28.05,93,52824,55.19,2026-01-27T08:22:26.761138759Z
32.6,1009,28.1,92,52826,54.31,2026-01-27T08:22:28.712125483Z
32.59,1009,28.12,91,52828,54.97,2026-01-27T08:22:30.658008983Z
32.58,1009,28.13,92,52830,56.08,2026-01-27T08:22:32.496536742Z
32.58,1009,28.13,92,52832,55.19,2026-01-27T08:22:34.338478591Z
32.57,1009,28.11,92,52834,54.53,2026-01-27T08:22:36.28705833Z
32.57,1009,28.09,92,52836,54.97,2026-01-27T08:22:38.128233973Z
32.57,1009,28.06,92,52838,56.31,2026-01-27T08:22:39.977673542Z
32.56,1009,28.05,92,52839,55.41,2026-01-27T08:22:41.928098789Z
32.56,1009,28.04,92,52842,55.19,2026-01-27T08:22:43.965634001Z
32.55,1009,28.02,92,52843,54.53,2026-01-27T08:22:45.809635278Z
32.55,1009,28.01,92,52845,55.86,2026-01-27T08:22:47.603428001Z
32.55,1009,27.99,92,52847,54.97,2026-01-27T08:22:49.495298975Z
32.54,1009,28.01,92,52849,54.53,2026-01-27T08:22:51.438313124Z
32.54,1009,28.02,92,52851,55.41,2026-01-27T08:22:53.389154215Z
32.53,1009,28.03,92,52853,54.75,2026-01-27T08:22:55.235617774Z
32.53,1009,28.04,92,52855,55.19,2026-01-27T08:22:56.944665358Z
32.53,1009,28.03,93,52856,55.41,2026-01-27T08:22:58.710621948Z
32.53,1009,28.03,93,52858,54.97,2026-01-27T08:23:00.557685411Z
32.53,1009,28.03,93,52860,54.97,2026-01-27T08:23:02.397256846Z
32.52,1009,28.03,93,52862,54.97,2026-01-27T08:23:04.239907294Z
32.52,1009,28.05,94,52864,55.63,2026-01-27T08:23:06.08688685Z
32.52,1009,28.05,93,52866,55.19,2026-01-27T08:23:07.928675319Z
32.51,1009,28.06,93,52867,54.31,2026-01-27T08:23:09.770343166Z
32.5,1009,28.08,92,52870,55.63,2026-01-27T08:23:12.227475632Z
32.49,1009,28.11,92,52872,54.53,2026-01-27T08:23:13.936375242Z
32.49,1009,28.11,93,52873,55.19,2026-01-27T08:23:15.709093334Z
32.48,1009,28.12,93,52875,54.1,2026-01-27T08:23:18.576260755Z
32.46,1009,28.14,91,52878,54.97,2026-01-27T08:23:20.316969705Z
32.45,1009,28.19,91,52880,55.41,2026-01-27T08:23:22.115927006Z
32.45,1009,28.22,91,52882,54.75,2026-01-27T08:23:24.004252922Z
32.44,1009,28.25,91,52883,55.63,2026-01-27T08:23:25.696724009Z
32.45,1009,28.27,92,52885,54.1,2026-01-27T08:23:27.488996328Z
32.44,1009,28.26,92,52887,54.53,2026-01-27T08:23:29.436427043Z
32.44,1009,28.26,93,52889,53.88,2026-01-27T08:23:31.273735596Z
32.44,1009,28.27,93,52891,55.19,2026-01-27T08:23:33.118406876Z
32.43,1009,28.25,93,52893,54.75,2026-01-27T08:23:35.064072418Z
32.42,1009,28.26,93,52895,53.88,2026-01-27T08:23:36.908189864Z
32.42,1009,28.27,93,52896,54.75,2026-01-27T08:23:38.618787832Z
32.42,1009,28.26,94,52898,54.75,2026-01-27T08:23:40.38930111Z
32.42,1009,28.27,93,52900,55.41,2026-01-27T08:23:42.23836687Z
32.41,1009,28.28,93,52902,55.41,2026-01-27T08:23:44.077667307Z
32.41,1009,28.29,93,52904,54.75,2026-01-27T08:23:45.708937774Z
32.41,1009,28.3,94,52905,55.19,2026-01-27T08:23:47.55668145Z
32.4,1009,28.34,93,52907,54.97,2026-01-27T08:23:49.404715121Z
32.39,1009,28.37,93,52909,53.66,2026-01-27T08:23:51.34428032Z
32.38,1009,28.39,93,52911,53.66,2026-01-27T08:23:53.289433556Z
32.37,1009,28.41,93,52913,54.97,2026-01-27T08:23:55.337618042Z
32.36,1009,28.45,92,52915,54.1,2026-01-27T08:23:57.283304493Z
32.35,1009,28.49,92,52917,53.88,2026-01-27T08:23:59.131398545Z
32.34,1009,28.5,92,52919,54.97,2026-01-27T08:24:03.760131328Z
32.3,1009,28.69,87,52923,55.41,2026-01-27T08:24:05.783107983Z
32.27,1009,28.72,87,52925,53.88,2026-01-27T08:24:07.496319267Z
32.26,1009,28.72,88,52927,54.53,2026-01-27T08:24:09.220377606Z
32.26,1009,28.7,89,52929,53.45,2026-01-27T08:24:11.115283484Z
32.25,1009,28.68,89,52931,54.97,2026-01-27T08:24:12.951663673Z
32.25,1009,28.67,89,52933,55.41,2026-01-27T08:24:14.905089776Z
32.24,1009,28.68,89,52934,54.1,2026-01-27T08:24:16.852522883Z
32.24,1009,28.66,89,52936,54.53,2026-01-27T08:24:19.002359576Z
32.24,1009,28.66,90,52938,55.19,2026-01-27T08:24:20.846415292Z
32.23,1009,28.67,90,52940,52.8,2026-01-27T08:24:22.789686915Z
32.23,1009,28.67,90,52942,54.1,2026-01-27T08:24:24.486605666Z
32.24,1009,28.67,91,52944,54.31,2026-01-27T08:24:26.373041299Z
32.24,1009,28.67,91,52946,55.19,2026-01-27T08:24:28.214104774Z
32.24,1009,28.66,91,52948,54.53,2026-01-27T08:24:30.050885654Z
32.24,1009,28.66,91,52950,53.23,2026-01-27T08:24:31.898225752Z
32.24,1009,28.65,91,52951,53.88,2026-01-27T08:24:33.849004627Z
32.24,1009,28.65,92,52953,55.19,2026-01-27T08:24:35.690916724Z
32.23,1009,28.66,91,52955,55.19,2026-01-27T08:24:37.531318129Z
32.23,1009,28.67,91,52957,54.53,2026-01-27T08:24:39.232924642Z
32.24,1009,28.66,92,52959,53.88,2026-01-27T08:24:41.014242579Z
32.24,1009,28.67,92,52961,54.31,2026-01-27T08:24:42.961807781Z
32.22,1009,28.71,89,52963,54.1,2026-01-27T08:24:45.724897195Z
32.21,1009,28.73,89,52965,53.88,2026-01-27T08:24:47.462096808Z
32.21,1009,28.71,90,52967,54.1,2026-01-27T08:24:49.30579899Z
32.21,1009,28.68,91,52969,54.97,2026-01-27T08:24:51.011442765Z
32.22,1009,28.68,92,52970,53.88,2026-01-27T08:24:52.743332313Z
32.22,1009,28.66,92,52972,54.53,2026-01-27T08:24:54.526132275Z
32.22,1009,28.65,92,52974,54.53,2026-01-27T08:24:56.343876012Z
32.22,1009,28.65,92,52976,54.1,2026-01-27T08:24:58.164193769Z
32.22,1009,28.63,92,52978,53.88,2026-01-27T08:25:00.162003883Z
32.21,1009,28.65,92,52980,54.75,2026-01-27T08:25:02.001574457Z
32.21,1009,28.65,92,52982,54.97,2026-01-27T08:25:03.849116504Z
32.21,1009,28.65,92,52983,54.1,2026-01-27T08:25:05.792765145Z
32.21,1009,28.65,92,52985,53.66,2026-01-27T08:25:07.632424904Z
32.2,1009,28.68,90,52988,54.75,2026-01-27T08:25:10.19483573Z
32.19,1009,28.71,90,52990,54.1,2026-01-27T08:25:12.247651426Z
32.18,1009,28.72,90,52992,55.19,2026-01-27T08:25:14.089478732Z
32.18,1009,28.71,91,52994,53.45,2026-01-27T08:25:15.931508547Z
32.18,1009,28.69,91,52995,53.88,2026-01-27T08:25:17.776106951Z
32.19,1009,28.68,91,52997,53.88,2026-01-27T08:25:20.63829481Z
32.17,1009,28.69,89,53000,54.75,2026-01-27T08:25:22.483676003Z
32.16,1009,28.7,89,53002,54.53,2026-01-27T08:25:24.323777691Z
32.16,1009,28.7,90,53004,53.45,2026-01-27T08:25:26.176172039Z
32.16,1009,28.67,90,53006,53.88,2026-01-27T08:25:28.111776967Z
32.16,1009,28.67,90,53008,53.66,2026-01-27T08:25:30.058875899Z
32.16,1009,28.67,90,53010,54.75,2026-01-27T08:25:31.904105762Z
32.16,1009,28.65,91,53011,55.19,2026-01-27T08:25:33.748486715Z
32.16,1009,28.63,91,53013,53.88,2026-01-27T08:25:35.54169713Z
32.16,1009,28.62,91,53015,53.66,2026-01-27T08:25:37.643195527Z
32.16,1009,28.62,92,53017,53.66,2026-01-27T08:25:39.478265662Z
32.16,1009,28.61,91,53019,54.1,2026-01-27T08:25:41.329215862Z
32.16,1009,28.61,92,53021,53.66,2026-01-27T08:25:43.169965829Z
32.16,1009,28.62,92,53023,53.66,2026-01-27T08:25:44.966038152Z
32.16,1009,28.63,92,53025,55.19,2026-01-27T08:25:46.816703153Z
32.16,1009,28.62,92,53026,54.75,2026-01-27T08:25:48.69901205Z
32.16,1009,28.62,92,53028,53.88,2026-01-27T08:25:50.403792114Z
32.16,1009,28.62,93,53030,54.53,2026-01-27T08:25:53.302452009Z
32.14,1009,28.67,90,53033,53.66,2026-01-27T08:25:55.152648678Z
32.13,1009,28.7,90,53035,54.75,2026-01-27T08:25:56.993003255Z
32.13,1009,28.7,90,53036,54.31,2026-01-27T08:25:58.835419457Z
32.13,1009,28.7,91,53038,53.23,2026-01-27T08:26:00.678283905Z
32.13,1009,28.69,92,53040,52.8,2026-01-27T08:26:02.518224458Z
32.13,1009,28.69,91,53042,54.53,2026-01-27T08:26:04.229033058Z
32.13,1009,28.68,92,53044,53.45,2026-01-27T08:26:06.005731663Z
32.13,1009,28.66,92,53045,54.1,2026-01-27T08:26:07.718110403Z
32.13,1009,28.65,93,53047,54.1,2026-01-27T08:26:09.556729616Z
32.13,1009,28.65,93,53049,51.96,2026-01-27T08:26:11.388116711Z
32.14,1009,28.65,93,53051,52.17,2026-01-27T08:26:13.381479171Z
32.13,1009,28.66,92,53053,54.53,2026-01-27T08:26:15.222894636Z
32.13,1009,28.68,92,53055,54.1,2026-01-27T08:26:17.065052737Z
32.13,1009,28.68,92,53057,54.31,2026-01-27T08:26:18.8038674Z
32.13,1009,28.67,93,53058,53.66,2026-01-27T08:26:20.546806832Z
32.13,1009,28.65,93,53060,52.59,2026-01-27T08:26:22.386386472Z
32.13,1009,28.66,93,53062,54.53,2026-01-27T08:26:24.234786887Z
32.13,1009,28.63,93,53064,53.45,2026-01-27T08:26:25.88826811Z
32.13,1009,28.59,94,53065,53.88,2026-01-27T08:26:27.613072924Z
32.13,1009,28.58,94,53067,53.45,2026-01-27T08:26:29.457725349Z
